Time	LH_AnkleZ	LH_HipZ	LH_Knee	
0.00425	0.002850615	0.006099233	0.01386418	
0.0043	0.003397269	0.006250988	0.01429864	
0.00435	0.003963404	0.006402308	0.0147369	
0.0044	0.004534588	0.006553292	0.01517892	
0.00445	0.005095285	0.00670409	0.01562474	
0.0045	0.005629283	0.006854879	0.01607442	
0.00455	0.006120261	0.007005704	0.01652782	
0.0046	0.006552565	0.007156645	0.01698487	
0.00465	0.006912022	0.007307794	0.01744553	
0.0047	0.007186617	0.00745921	0.01790974	
0.00475	0.007366958	0.007610781	0.01837725	
0.0048	0.007446907	0.007762436	0.01884782	
0.00485	0.007446813	0.007913789	0.01932104	
0.0049	0.007446493	0.008063727	0.01979602	
0.00495	0.007446154	0.008212026	0.02027234	
0.005	0.007445808	0.008358525	0.02074969	
0.00505	0.007445462	0.008503133	0.02122784	
0.0051	0.00744512	0.00864581	0.02170666	
0.00515	0.007444776	0.008786365	0.02218579	
0.0052	0.007444433	0.008924686	0.02266501	
0.00525	0.007444105	0.009060735	0.02314419	
0.0053	0.007443797	0.009194526	0.02362329	
0.00535	0.007443501	0.009325916	0.02410203	
0.0054	0.007443218	0.009454841	0.02458025	
0.00545	0.007442948	0.00958131	0.02505788	
0.0055	0.007442695	0.009705378	0.02553493	
0.00555	0.00744245	0.009826932	0.02601115	
0.0056	0.007442224	0.009945937	0.0264864	
0.00565	0.007442027	0.01006242	0.02696063	
0.0057	0.007441863	0.01017646	0.02743385	
0.00575	0.007441795	0.01028796	0.02790582	
0.0058	0.007444964	0.01039685	0.02837637	
0.00585	0.007454419	0.01050313	0.02884541	
0.0059	0.007473051	0.01060685	0.02931292	
0.00595	0.007503063	0.0107079	0.02977866	
0.006	0.007546113	0.01080624	0.03024246	
0.00605	0.007603287	0.01090191	0.03070427	
0.0061	0.007674882	0.01099499	0.0311641	
0.00615	0.007760335	0.01108542	0.03162174	
0.0062	0.007858139	0.01117322	0.03207707	
0.00625	0.007966055	0.01125845	0.03253007	
0.0063	0.008081171	0.01134123	0.03298079	
0.00635	0.008199727	0.01142156	0.03342909	
0.0064	0.008317284	0.01149951	0.0338749	
0.00645	0.008429053	0.0115752	0.03431823	
0.0065	0.008530072	0.01164879	0.03475915	
0.00655	0.008615242	0.01172028	0.03519751	
0.0066	0.008679568	0.01178973	0.03563324	
0.00665	0.008718501	0.01185726	0.03606636	
0.0067	0.008728179	0.01192297	0.03649689	
0.00675	0.008727806	0.01198657	0.03692447	
0.0068	0.008727379	0.0120479	0.0373489	
0.00685	0.008726945	0.01210701	0.03777011	
0.0069	0.008726509	0.01216396	0.03818808	
0.00695	0.008726067	0.01221869	0.03860264	
0.007	0.008725618	0.0122712	0.03901365	
0.00705	0.008725164	0.01232153	0.03942106	
0.0071	0.008724709	0.01236974	0.03982488	
0.00715	0.008724252	0.0124158	0.04022494	
0.0072	0.008723791	0.01245973	0.04062114	
0.00725	0.008723329	0.01250155	0.04101344	
0.0073	0.008722866	0.01254137	0.04140187	
0.00735	0.0087224	0.01257915	0.04178629	
0.0074	0.008721932	0.01261491	0.04216662	
0.00745	0.008721462	0.01264872	0.04254285	
0.0075	0.008720992	0.01268067	0.04291502	
0.00755	0.008720519	0.01271073	0.04328301	
0.0076	0.008720043	0.01273895	0.04364677	
0.00765	0.008719565	0.01276538	0.04400632	
0.0077	0.008719089	0.01279011	0.04436169	
0.00775	0.008718608	0.01281315	0.0447128	
0.0078	0.008718126	0.01283452	0.04505964	
0.00785	0.008717642	0.0128543	0.04540221	
0.0079	0.008717158	0.01287257	0.04574056	
0.00795	0.008716671	0.01288932	0.04607463	
0.007999999	0.008716181	0.01290462	0.0464044	
0.008049999	0.008715689	0.0129185	0.04672991	
0.0081	0.008715197	0.01293107	0.04705121	
0.00815	0.008714702	0.01294232	0.04736824	
0.0082	0.008714207	0.01295229	0.047681	
0.00825	0.008713716	0.01296105	0.04798953	
0.0083	0.008713229	0.01296867	0.04829386	
0.00835	0.008712744	0.01297517	0.04859397	
0.0084	0.008712262	0.01298057	0.04888985	
0.00845	0.008711783	0.01298494	0.04918154	
0.0085	0.008711308	0.01298834	0.04946908	
0.008549999	0.008710835	0.01299078	0.04975245	
0.008599999	0.008710365	0.01299231	0.05003166	
0.00865	0.008709897	0.012993	0.0503068	
0.0087	0.008709437	0.01299291	0.05057793	
0.00875	0.00870898	0.01299206	0.05084502	
0.0088	0.008708525	0.01299047	0.05110809	
0.00885	0.008708072	0.01298817	0.05136715	
0.0089	0.008707622	0.01298522	0.05162223	
0.00895	0.008707174	0.01298162	0.05187334	
0.009	0.008706728	0.0129774	0.05212048	
0.00905	0.008706284	0.01297259	0.05236367	
0.009099999	0.008705842	0.01296724	0.05260296	
0.009149999	0.008705402	0.01296136	0.05283835	
0.0092	0.008704964	0.01295497	0.05306986	
0.00925	0.008704529	0.0129481	0.05329752	
0.0093	0.008704096	0.01294079	0.05352139	
0.00935	0.008703666	0.01293305	0.05374147	
0.0094	0.008703238	0.01292492	0.05395782	
0.00945	0.008702814	0.0129164	0.05417045	
0.0095	0.008702391	0.01290755	0.05437943	
0.00955	0.008701971	0.01289837	0.05458478	
0.0096	0.008701554	0.01288888	0.05478653	
0.009649999	0.008701145	0.0128791	0.05498472	
0.009699999	0.008700741	0.01286906	0.05517941	
0.00975	0.008700345	0.01285878	0.05537062	
0.0098	0.008699954	0.01284825	0.05555836	
0.00985	0.008699569	0.01283751	0.0557427	
0.0099	0.008699191	0.01282658	0.05592367	
0.00995	0.008698816	0.01281547	0.0561013	
0.01	0.008698449	0.01280418	0.05627561	
0.01005	0.008698085	0.01279275	0.05644665	
0.0101	0.008697727	0.01278118	0.05661446	
0.01015	0.008697373	0.01276949	0.05677906	
0.0102	0.008697024	0.01275769	0.05694048	
0.01025	0.008696679	0.01274578	0.05709877	
0.0103	0.008696339	0.0127338	0.05725397	
0.01035	0.008696004	0.01272176	0.05740611	
0.0104	0.008695672	0.01270965	0.05755523	
0.01045	0.008695345	0.0126975	0.05770138	
0.0105	0.008695023	0.01268533	0.0578446	
0.01055	0.008694705	0.01267314	0.05798493	
0.0106	0.008694391	0.01266095	0.05812241	
0.01065	0.008694081	0.01264875	0.05825708	
0.0107	0.008693775	0.01263658	0.05838899	
0.01075	0.008693473	0.01262443	0.05851819	
0.0108	0.008693174	0.01261231	0.05864469	
0.01085	0.00869288	0.01260023	0.05876856	
0.0109	0.00869259	0.01258821	0.05888984	
0.01095	0.008692303	0.01257624	0.05900856	
0.011	0.008692019	0.01256434	0.05912475	
0.01105	0.008691737	0.01255251	0.05923847	
0.0111	0.00869146	0.01254075	0.05934974	
0.01115	0.008691184	0.01252908	0.05945861	
0.0112	0.008690912	0.01251748	0.0595651	
0.01125	0.008690643	0.01250598	0.05966926	
0.0113	0.008690376	0.01249458	0.05977113	
0.01135	0.008690111	0.01248327	0.05987073	
0.0114	0.00868985	0.01247207	0.0599681	
0.01145	0.00868959	0.01246096	0.06006328	
0.0115	0.008689332	0.01244997	0.0601563	
0.01155	0.008689077	0.0124391	0.0602472	
0.0116	0.008688823	0.01242833	0.06033601	
0.01165	0.008688572	0.01241769	0.06042277	
0.0117	0.008688323	0.01240717	0.06050753	
0.01175	0.008688076	0.01239677	0.06059031	
0.0118	0.008687831	0.0123865	0.06067113	
0.01185	0.008687588	0.01237634	0.06075004	
0.0119	0.008687348	0.0123663	0.06082706	
0.01195	0.008687109	0.01235638	0.06090223	
0.012	0.008686871	0.01234658	0.06097557	
0.01205	0.008686636	0.0123369	0.06104713	
0.0121	0.008686402	0.01232735	0.06111694	
0.01215	0.008686169	0.01231792	0.06118504	
0.0122	0.008685938	0.01230861	0.06125145	
0.01225	0.008685709	0.01229943	0.0613162	
0.0123	0.008685481	0.01229038	0.06137932	
0.01235	0.008685254	0.01228145	0.06144086	
0.0124	0.008685027	0.01227264	0.06150083	
0.01245	0.008684802	0.01226397	0.06155928	
0.0125	0.008684578	0.01225542	0.06161623	
0.01255	0.008684355	0.01224701	0.0616717	
0.0126	0.008684132	0.01223872	0.06172574	
0.01265	0.008683911	0.01223057	0.06177837	
0.0127	0.00868369	0.01222255	0.06182962	
0.01275	0.00868347	0.01221467	0.06187953	
0.0128	0.00868325	0.01220693	0.06192812	
0.01285	0.008683031	0.01219932	0.06197543	
0.0129	0.008682813	0.01219186	0.06202148	
0.01295	0.008682596	0.01218453	0.06206631	
0.013	0.008682379	0.01217735	0.06210992	
0.01305	0.008682162	0.01217031	0.06215236	
0.0131	0.008681946	0.01216341	0.06219367	
0.01315	0.008681729	0.01215667	0.06223386	
0.0132	0.008681513	0.01215006	0.06227295	
0.01325	0.008681298	0.0121436	0.06231099	
0.0133	0.008681084	0.01213729	0.06234798	
0.01335	0.008680869	0.01213113	0.06238396	
0.0134	0.008680655	0.01212511	0.06241895	
0.01345	0.00868044	0.01211924	0.06245298	
0.0135	0.008680226	0.01211351	0.06248606	
0.01355	0.008680013	0.01210793	0.06251822	
0.0136	0.008679799	0.01210249	0.06254947	
0.01365	0.008679585	0.0120972	0.06257985	
0.0137	0.00867937	0.01209204	0.06260937	
0.01375	0.008679156	0.01208702	0.06263803	
0.0138	0.008678943	0.01208213	0.06266587	
0.01385	0.008678732	0.01207738	0.0626929	
0.0139	0.008678522	0.01207275	0.06271914	
0.01395	0.008678313	0.01206825	0.06274459	
0.014	0.008678108	0.01206386	0.06276927	
0.01405	0.008677903	0.01205959	0.0627932	
0.0141	0.0086777	0.01205544	0.0628164	
0.01415	0.008677498	0.01205139	0.06283888	
0.0142	0.008677299	0.01204746	0.06286067	
0.01425	0.008677102	0.01204363	0.06288176	
0.0143	0.008676905	0.0120399	0.06290218	
0.01435	0.008676711	0.01203628	0.06292194	
0.0144	0.008676517	0.01203275	0.06294106	
0.01445	0.008676325	0.01202931	0.06295956	
0.0145	0.008676135	0.01202598	0.06297744	
0.01455	0.008675946	0.01202273	0.06299473	
0.0146	0.008675758	0.01201958	0.06301143	
0.01465	0.008675572	0.01201651	0.06302756	
0.0147	0.008675386	0.01201354	0.06304314	
0.01475	0.008675202	0.01201064	0.06305818	
0.0148	0.008675018	0.01200783	0.06307267	
0.01485	0.008674837	0.01200509	0.06308666	
0.0149	0.008674655	0.01200244	0.06310014	
0.01495	0.008674474	0.01199986	0.06311312	
0.015	0.008674295	0.01199736	0.06312563	
0.01505	0.008674116	0.01199494	0.06313767	
0.0151	0.008673937	0.01199259	0.06314925	
0.01515	0.008673758	0.01199031	0.06316038	
0.0152	0.008673579	0.01198811	0.06317109	
0.01525	0.008673399	0.01198597	0.06318137	
0.0153	0.008673224	0.0119839	0.06319124	
0.01535	0.008673049	0.01198189	0.06320069	
0.0154	0.008672873	0.01197999	0.06320975	
0.01545	0.008672699	0.01197815	0.06321843	
0.0155	0.008672527	0.01197637	0.06322674	
0.01555	0.008672355	0.01197464	0.0632347	
0.0156	0.008672184	0.01197296	0.0632423	
0.01565	0.008672014	0.01197133	0.06324957	
0.0157	0.008671844	0.01196976	0.06325649	
0.01575	0.008671676	0.01196823	0.0632631	
0.0158	0.008671508	0.01196676	0.06326939	
0.01585	0.008671341	0.01196535	0.06327537	
0.0159	0.008671176	0.01196398	0.06328107	
0.01595	0.008671011	0.01196266	0.06328648	
0.016	0.008670847	0.0119614	0.06329162	
0.01605	0.008670683	0.01196018	0.06329648	
0.0161	0.00867052	0.01195902	0.06330109	
0.01615	0.008670358	0.0119579	0.06330546	
0.0162	0.008670197	0.01195683	0.06330958	
0.01625	0.008670036	0.01195581	0.06331346	
0.0163	0.008669876	0.01195483	0.06331712	
0.01635	0.008669716	0.0119539	0.06332055	
0.0164	0.008669557	0.01195301	0.06332377	
0.01645	0.008669399	0.01195216	0.06332678	
0.0165	0.008669241	0.01195135	0.06332958	
0.01655	0.008669084	0.01195059	0.06333219	
0.0166	0.008668927	0.01194986	0.0633346	
0.01665	0.00866877	0.01194917	0.06333682	
0.0167	0.008668615	0.01194852	0.06333885	
0.01675	0.008668459	0.01194791	0.06334072	
0.0168	0.008668303	0.01194733	0.0633424	
0.01685	0.00866815	0.01194679	0.06334391	
0.0169	0.008667995	0.01194628	0.06334528	
0.01695	0.008667842	0.01194581	0.06334648	
0.017	0.00866769	0.01194537	0.06334753	
0.01705	0.008667537	0.01194496	0.06334844	
0.0171	0.008667385	0.01194459	0.06334921	
0.01715	0.008667233	0.01194424	0.06334984	
0.0172	0.008667083	0.01194392	0.06335034	
0.01725	0.008666933	0.01194363	0.06335071	
0.0173	0.008666782	0.01194337	0.06335096	
0.01735	0.008666633	0.01194313	0.06335109	
0.0174	0.008664179	0.01194295	0.06335112	
0.01745	0.008656766	0.01194286	0.06335108	
0.0175	0.008641727	0.01194288	0.063351	
0.01755	0.008616518	0.01194305	0.0633509	
0.0176	0.008578856	0.01194339	0.0633508	
0.01765	0.008526908	0.01194391	0.06335071	
0.0177	0.008459274	0.01194462	0.06335062	
0.01775	0.008375086	0.01194554	0.06335054	
0.0178	0.008274207	0.01194665	0.06335045	
0.01785	0.008157161	0.01194795	0.06335034	
0.0179	0.00802521	0.01194939	0.0633502	
0.01795	0.007880243	0.01195095	0.06335001	
0.018	0.007724891	0.01195259	0.06334973	
0.01805	0.00756242	0.01195423	0.06334932	
0.0181	0.007396618	0.01195582	0.06334873	
0.01815	0.00723157	0.01195732	0.06334794	
0.0182	0.00707157	0.01195864	0.06334688	
0.01825	0.006921025	0.01195973	0.06334551	
0.0183	0.006784194	0.01196055	0.06334383	
0.01835	0.00666491	0.01196107	0.0633418	
0.0184	0.006566547	0.01196125	0.06333941	
0.01845	0.006491752	0.01196107	0.06333667	
0.0185	0.006442309	0.01196051	0.06333356	
0.01855	0.006418979	0.01195958	0.06333011	
0.0186	0.006418812	0.01195832	0.06332637	
0.01865	0.006418654	0.01195704	0.06332257	
0.0187	0.006418498	0.01195581	0.06331875	
0.01875	0.006418345	0.01195464	0.06331491	
0.0188	0.006418192	0.01195354	0.06331109	
0.01885	0.00641804	0.01195249	0.06330731	
0.0189	0.006417887	0.01195152	0.06330356	
0.01895	0.006417734	0.01195063	0.06329986	
0.019	0.006417581	0.01194984	0.06329624	
0.01905	0.006415875	0.01194916	0.0632927	
0.0191	0.006409427	0.01194866	0.06328931	
0.01915	0.006395113	0.01194835	0.06328609	
0.0192	0.006369921	0.01194828	0.06328306	
0.01925	0.006331196	0.01194849	0.06328025	
0.0193	0.006276618	0.011949	0.06327768	
0.01935	0.006204374	0.01194982	0.06327537	
0.0194	0.006113355	0.01195095	0.06327332	
0.01945	0.006003157	0.01195237	0.0632715	
0.0195	0.005874161	0.01195406	0.06326991	
0.01955	0.00572763	0.01195598	0.06326849	
0.0196	0.005565617	0.01195808	0.0632672	
0.01965	0.005391023	0.01196029	0.06326599	
0.0197	0.005207405	0.01196255	0.06326478	
0.01975	0.005018948	0.01196478	0.0632635	
0.0198	0.004830359	0.01196691	0.06326207	
0.01985	0.004646567	0.01196885	0.06326043	
0.0199	0.004472614	0.01197055	0.06325854	
0.01995	0.004313451	0.01197195	0.06325634	
0.02	0.004173623	0.01197301	0.0632538	
0.02005	0.004057208	0.01197362	0.06325088	
0.0201	0.003967429	0.0119738	0.06324759	
0.02015	0.003906598	0.01197353	0.06324389	
0.0202	0.003875881	0.01197279	0.06323978	
0.02025	0.003875207	0.01197163	0.06323528	
0.0203	0.003875046	0.01197043	0.06323072	
0.02035	0.003874888	0.01196925	0.0632261	
0.0204	0.003874732	0.01196813	0.06322148	
0.02045	0.003874576	0.01196704	0.06321689	
0.0205	0.003874421	0.01196599	0.06321236	
0.02055	0.003874267	0.01196502	0.0632079	
0.0206	0.003874114	0.01196413	0.06320355	
0.02065	0.003873962	0.01196334	0.06319933	
0.0207	0.003873809	0.01196263	0.06319524	
0.02075	0.003870489	0.01196208	0.06319132	
0.0208	0.003860577	0.01196173	0.06318761	
0.02085	0.00384068	0.01196161	0.06318415	
0.0209	0.003807677	0.01196175	0.06318095	
0.02095	0.003758733	0.0119622	0.06317806	
0.021	0.003691601	0.01196297	0.06317547	
0.02105	0.003604612	0.01196404	0.06317318	
0.0211	0.003496916	0.01196543	0.06317117	
0.02115	0.003368396	0.0119671	0.06316941	
0.0212	0.003219957	0.01196902	0.06316786	
0.02125	0.00305333	0.01197114	0.06316648	
0.0213	0.002871197	0.01197341	0.06316519	
0.02135	0.002677043	0.01197575	0.06316394	
0.0214	0.002475093	0.01197809	0.06316264	
0.02145	0.00227013	0.01198038	0.06316125	
0.0215	0.002067431	0.01198255	0.06315972	
0.02155	0.001872469	0.0119845	0.06315799	
0.0216	0.001690731	0.01198617	0.06315602	
0.02165	0.001527429	0.01198749	0.06315371	
0.0217	0.001387364	0.01198841	0.06315105	
0.02175	0.001274623	0.01198888	0.06314796	
0.0218	0.001192324	0.01198886	0.06314444	
0.02185	0.00114247	0.01198833	0.06314047	
0.0219	0.001125808	0.01198733	0.06313606	
0.02195	0.001125638	0.0119861	0.06313139	
0.022	0.001125476	0.01198486	0.06312666	
0.02205	0.001125316	0.01198361	0.06312191	
0.0221	0.001125158	0.01198237	0.06311718	
0.02215	0.001125002	0.01198118	0.0631125	
0.0222	0.001124846	0.01198005	0.06310791	
0.02225	0.001124688	0.01197899	0.06310343	
0.0223	0.00112453	0.01197804	0.06309909	
0.02235	0.001124371	0.01197719	0.06309491	
0.0224	0.001124211	0.01197646	0.06309089	
0.02245	0.001120375	0.0119759	0.06308708	
0.0225	0.001109319	0.01197555	0.06308353	
0.02255	0.001087448	0.01197544	0.06308025	
0.0226	0.0010515	0.01197562	0.06307728	
0.02265	0.0009986621	0.0119761	0.06307462	
0.0227	0.0009265577	0.0119769	0.06307229	
0.02275	0.000833529	0.01197803	0.06307026	
0.0228	0.0007187671	0.01197947	0.06306853	
0.02285	0.0005822971	0.0119812	0.06306706	
0.0229	0.0004251063	0.01198318	0.06306579	
0.02295	0.0002491411	0.01198537	0.06306469	
0.023	5.728136E-05	0.01198772	0.0630637	
0.02305	-0.0001467178	0.0119902	0.06306277	
0.0231	-0.0003583039	0.01199267	0.06306185	
0.02315	-0.0005723893	0.01199509	0.06306086	
0.0232	-0.000783428	0.01199738	0.06305972	
0.02325	-0.0009856811	0.01199945	0.06305837	
0.0233	-0.001173413	0.01200124	0.06305673	
0.02335	-0.001341183	0.01200267	0.06305475	
0.0234	-0.001484007	0.01200368	0.06305236	
0.02345	-0.001597727	0.01200424	0.06304955	
0.0235	-0.001679162	0.0120043	0.06304625	
0.02355	-0.001726283	0.01200388	0.06304248	
0.0236	-0.001738483	0.01200293	0.06303824	
0.02365	-0.001738652	0.01200177	0.06303377	
0.0237	-0.001738814	0.01200058	0.06302924	
0.02375	-0.001738975	0.01199938	0.06302471	
0.0238	-0.001739136	0.01199821	0.06302021	
0.02385	-0.001739298	0.01199711	0.06301577	
0.0239	-0.001739461	0.01199608	0.06301142	
0.02395	-0.001739624	0.01199515	0.06300721	
0.024	-0.001739787	0.01199432	0.06300315	
0.02405	-0.00173995	0.01199361	0.06299925	
0.0241	-0.001740113	0.01199301	0.06299552	
0.02415	-0.001743651	0.01199257	0.06299201	
0.0242	-0.001754181	0.01199232	0.06298872	
0.02425	-0.001775303	0.01199231	0.0629857	
0.0243	-0.001810427	0.01199258	0.06298296	
0.02435	-0.001862511	0.01199314	0.06298051	
0.0244	-0.001934009	0.01199401	0.06297836	
0.02445	-0.002026672	0.0119952	0.06297649	
0.0245	-0.002141446	0.01199671	0.06297489	
0.02455	-0.002278419	0.01199851	0.06297354	
0.0246	-0.002436646	0.01200063	0.06297244	
0.02465	-0.002614231	0.01200301	0.06297155	
0.0247	-0.002808341	0.01200557	0.06297084	
0.02475	-0.003015185	0.01200825	0.06297021	
0.0248	-0.003230226	0.01201098	0.06296959	
0.02485	-0.003448288	0.01201366	0.06296888	
0.0249	-0.003663749	0.01201621	0.06296799	
0.02495	-0.003870738	0.01201856	0.06296688	
0.025	-0.004063402	0.01202064	0.06296546	
0.02505	-0.004236123	0.0120224	0.06296367	
0.0251	-0.004383747	0.01202373	0.06296146	
0.02515	-0.004501964	0.01202456	0.06295878	
0.0252	-0.004587342	0.01202487	0.06295563	
0.02525	-0.00463776	0.01202463	0.06295197	
0.0253	-0.004652429	0.01202387	0.06294785	
0.02535	-0.004652601	0.01202288	0.06294351	
0.0254	-0.004652768	0.01202188	0.06293913	
0.02545	-0.004652935	0.01202092	0.06293476	
0.0255	-0.004653101	0.01202001	0.06293046	
0.02555	-0.004653267	0.01201916	0.06292626	
0.0256	-0.004653433	0.01201841	0.06292218	
0.02565	-0.004653599	0.01201775	0.06291825	
0.0257	-0.004653764	0.0120172	0.06291448	
0.02575	-0.00465393	0.01201676	0.06291088	
0.0258	-0.004654096	0.01201643	0.06290743	
0.02585	-0.004656845	0.01201623	0.06290418	
0.0259	-0.004665895	0.01201622	0.06290114	
0.02595	-0.00468491	0.01201643	0.06289834	
0.026	-0.004717341	0.0120169	0.06289578	
0.02605	-0.004766244	0.01201765	0.06289349	
0.0261	-0.004834219	0.01201872	0.06289148	
0.02615	-0.004923146	0.0120201	0.06288974	
0.0262	-0.005034174	0.01202186	0.0628883	
0.02625	-0.005167479	0.01202397	0.06288717	
0.0263	-0.005322368	0.01202636	0.06288632	
0.02635	-0.005497104	0.01202904	0.06288569	
0.0264	-0.005689003	0.01203193	0.06288523	
0.02645	-0.005894462	0.01203497	0.06288487	
0.0265	-0.006109065	0.01203808	0.06288455	
0.02655	-0.006327729	0.01204123	0.06288414	
0.0266	-0.006544876	0.01204426	0.06288358	
0.02665	-0.00675461	0.01204707	0.06288277	
0.0267	-0.006950977	0.01204958	0.06288166	
0.02675	-0.007128261	0.01205173	0.06288016	
0.0268	-0.007281168	0.01205344	0.06287824	
0.02685	-0.007405194	0.01205467	0.06287587	
0.0269	-0.007496736	0.01205539	0.06287301	
0.02695	-0.007553433	0.01205559	0.06286969	
0.027	-0.007574245	0.01205529	0.06286594	
0.02705	-0.007574424	0.01205469	0.06286195	
0.0271	-0.007574595	0.0120541	0.06285796	
0.02715	-0.007574764	0.01205354	0.06285401	
0.0272	-0.007574932	0.01205303	0.06285013	
0.02725	-0.0075751	0.01205259	0.06284638	
0.0273	-0.007575268	0.01205223	0.06284274	
0.02735	-0.007575436	0.01205196	0.06283925	
0.0274	-0.007575603	0.01205178	0.06283591	
0.02745	-0.00757577	0.01205171	0.06283272	
0.0275	-0.007575938	0.01205173	0.06282968	
0.02755	-0.007577871	0.01205188	0.0628268	
0.0276	-0.007585314	0.01205219	0.06282411	
0.02765	-0.007601897	0.01205272	0.06282163	
0.0277	-0.007631086	0.0120535	0.06281938	
0.02775	-0.007676104	0.01205456	0.0628174	
0.0278	-0.007739609	0.01205599	0.06281573	
0.02785	-0.007823664	0.01205778	0.06281439	
0.0279	-0.007929544	0.01205991	0.0628134	
0.02795	-0.008057654	0.0120624	0.06281272	
0.028	-0.008207455	0.01206521	0.06281231	
0.02805	-0.008377467	0.01206836	0.06281211	
0.0281	-0.008565202	0.0120717	0.06281208	
0.02815	-0.008767295	0.01207519	0.06281213	
0.0282	-0.008979483	0.01207875	0.06281218	
0.02825	-0.009196788	0.0120823	0.06281216	
0.0283	-0.009413732	0.01208575	0.06281199	
0.02835	-0.009624501	0.01208901	0.06281161	
0.0284	-0.009823178	0.01209201	0.06281094	
0.02845	-0.01000398	0.01209468	0.0628099	
0.0285	-0.01016158	0.01209694	0.06280848	
0.02855	-0.01029126	0.01209875	0.06280663	
0.0286	-0.01038925	0.01210006	0.06280433	
0.02865	-0.0104529	0.01210086	0.0628016	
0.0287	-0.01048095	0.01210114	0.06279843	
0.02875	-0.01048113	0.01210104	0.06279495	
0.0288	-0.0104813	0.01210093	0.06279147	
0.02885	-0.01048147	0.01210084	0.06278802	
0.0289	-0.01048164	0.01210079	0.06278464	
0.02895	-0.01048181	0.01210079	0.06278135	
0.029	-0.01048198	0.01210085	0.06277816	
0.02905	-0.01048215	0.01210099	0.06277509	
0.0291	-0.01048232	0.01210122	0.06277215	
0.02915	-0.01048249	0.01210154	0.06276934	
0.0292	-0.01048265	0.01210196	0.06276666	
0.02925	-0.01048379	0.01210249	0.06276412	
0.0293	-0.01048962	0.01210318	0.06276176	
0.02935	-0.01050378	0.01210409	0.06275962	
0.0294	-0.01052978	0.0121053	0.06275775	
0.02945	-0.0105709	0.01210684	0.0627562	
0.0295	-0.01062989	0.01210871	0.06275499	
0.02955	-0.01070893	0.01211097	0.06275412	
0.0296	-0.01080947	0.01211357	0.06275357	
0.02965	-0.01093211	0.01211651	0.06275329	
0.0297	-0.01107649	0.01211975	0.06275326	
0.02975	-0.01124135	0.01212326	0.06275342	
0.0298	-0.01142437	0.01212699	0.06275374	
0.02985	-0.01162235	0.0121309	0.06275415	
0.0299	-0.01183125	0.0121349	0.06275458	
0.02995	-0.0120463	0.01213892	0.06275497	
0.03	-0.01226214	0.01214287	0.06275524	
0.03005	-0.01247303	0.01214668	0.06275534	
0.0301	-0.01267307	0.01215025	0.06275517	
0.03015	-0.01285647	0.0121535	0.06275469	
0.0302	-0.01301783	0.01215636	0.06275383	
0.03025	-0.01315232	0.01215877	0.06275257	
0.0303	-0.01325597	0.01216069	0.06275085	
0.03035	-0.01332594	0.01216209	0.06274867	
0.0304	-0.01336063	0.01216297	0.06274604	
0.03045	-0.01336081	0.01216336	0.062743	
0.0305	-0.01336099	0.01216371	0.06273992	
0.03055	-0.01336116	0.01216407	0.06273683	
0.0306	-0.01336133	0.01216445	0.06273379	
0.03065	-0.01336149	0.01216487	0.06273082	
0.0307	-0.01336166	0.01216536	0.06272794	
0.03075	-0.01336183	0.01216592	0.06272516	
0.0308	-0.013362	0.01216657	0.0627225	
0.03085	-0.01336216	0.01216731	0.06271998	
0.0309	-0.01336233	0.01216816	0.06271759	
0.03095	-0.01336269	0.01216912	0.06271534	
0.031	-0.013367	0.01217029	0.06271333	
0.03105	-0.01337887	0.01217172	0.06271157	
0.0311	-0.0134018	0.01217344	0.06271011	
0.03115	-0.0134391	0.01217545	0.06270896	
0.0312	-0.0134936	0.01217777	0.06270811	
0.03125	-0.01356762	0.01218044	0.06270756	
0.0313	-0.01366268	0.01218344	0.06270728	
0.03135	-0.0137796	0.01218679	0.06270729	
0.0314	-0.01391825	0.01219047	0.06270756	
0.03145	-0.01407752	0.01219444	0.06270806	
0.0315	-0.01425538	0.01219866	0.06270874	
0.03155	-0.01444878	0.01220307	0.06270955	
0.0316	-0.01465384	0.01220759	0.0627104	
0.03165	-0.01486595	0.01221215	0.06271123	
0.0317	-0.01507987	0.01221665	0.06271197	
0.03175	-0.01529001	0.01222102	0.06271253	
0.0318	-0.0154906	0.01222516	0.06271283	
0.03185	-0.01567582	0.01222898	0.06271281	
0.0319	-0.0158402	0.01223242	0.0627124	
0.03195	-0.01597882	0.01223541	0.06271155	
0.032	-0.01608761	0.0122379	0.06271023	
0.03205	-0.0161635	0.01223987	0.06270844	
0.0321	-0.01620462	0.0122413	0.06270616	
0.03215	-0.01621061	0.01224222	0.06270342	
0.0322	-0.01621078	0.01224302	0.06270055	
0.03225	-0.01621095	0.01224381	0.06269766	
0.0323	-0.01621112	0.01224462	0.06269478	
0.03235	-0.01621128	0.01224547	0.06269196	
0.0324	-0.01621145	0.01224638	0.06268924	
0.03245	-0.01621161	0.01224737	0.06268664	
0.0325	-0.01621177	0.01224846	0.06268416	
0.03255	-0.01621193	0.01224966	0.06268183	
0.0326	-0.01621209	0.01225101	0.06267969	
0.03265	-0.01621224	0.01225251	0.06267773	
0.0327	-0.01621547	0.01225418	0.06267599	
0.03275	-0.01622535	0.01225606	0.06267449	
0.0328	-0.01624532	0.0122582	0.06267323	
0.03285	-0.01627871	0.01226063	0.06267225	
0.0329	-0.01632842	0.01226338	0.06267156	
